,Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
23163,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,1/27/2021,16556.0,138802.0,3089.0
23164,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,1/28/2021,16378.0,139152.0,3103.0
23165,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,1/29/2021,18271.0,139515.0,3115.0
23166,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,1/30/2021,16325.0,139864.0,3125.0
23167,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,1/31/2021,16279.0,140145.0,3131.0
23168,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/1/2021,9019.0,140354.0,3138.0
23169,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/2/2021,12377.0,140354.0,3138.0
23170,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/3/2021,11196.0,140927.0,3160.0
23171,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/4/2021,13846.0,141104.0,3163.0
23172,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/5/2021,11833.0,141304.0,3168.0
23173,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/6/2021,7081.0,141304.0,3168.0
23174,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/7/2021,7112.0,141304.0,3168.0
23175,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/8/2021,1987.0,141427.0,3177.0
23176,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/9/2021,2928.0,141448.0,3180.0
23177,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/10/2021,1994.0,141487.0,3181.0
23178,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/11/2021,2252.0,141522.0,3184.0
23179,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/12/2021,1384.0,141543.0,3188.0
23180,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/13/2021,1852.0,141585.0,3188.0
23181,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/14/2021,702.0,141601.0,3189.0
23182,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/15/2021,887.0,141637.0,3190.0
23183,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/16/2021,1119.0,141659.0,3192.0
23184,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/17/2021,1489.0,141690.0,3192.0
23185,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/18/2021,889.0,141709.0,3191.0
23186,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/19/2021,1117.0,141728.0,3194.0
23187,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/20/2021,879.0,141735.0,3196.0
23188,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/21/2021,,141750.0,3196.0
23189,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/22/2021,,141761.0,3197.0
23190,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/23/2021,,141783.0,3197.0
23191,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/24/2021,,141816.0,3197.0
23192,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/25/2021,,141841.0,3198.0
23193,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/26/2021,,141875.0,3198.0
23194,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/27/2021,,141890.0,3199.0
23195,Myanmar,Asia,21.91,95.96,25,0.9,0.57,1407.8,53370609,29,6,2/28/2021,,141896.0,3199.0
23196,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/14/2020,,2.0,
23197,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/15/2020,,2.0,
23198,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/16/2020,,2.0,
23199,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/17/2020,,2.0,
23200,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/18/2020,,2.0,
23201,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/19/2020,,3.0,
23202,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/20/2020,,3.0,
23203,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/21/2020,,3.0,
23204,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/22/2020,,3.0,
23205,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/23/2020,,4.0,
23206,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/24/2020,,7.0,
23207,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/25/2020,,7.0,
23208,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/26/2020,,8.0,
23209,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/27/2020,,8.0,
23210,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/28/2020,,8.0,
23211,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/29/2020,,11.0,
23212,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/30/2020,,11.0,
23213,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,3/31/2020,,11.0,
23214,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/1/2020,,14.0,
23215,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/2/2020,,14.0,
23216,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/3/2020,,14.0,
23217,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/4/2020,,14.0,
23218,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/5/2020,,16.0,
23219,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/6/2020,,16.0,
23220,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/7/2020,,16.0,
23221,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/8/2020,,16.0,
23222,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/9/2020,,16.0,
23223,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/10/2020,,16.0,
23224,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/11/2020,,16.0,
23225,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/12/2020,,16.0,
23226,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/13/2020,,16.0,
23227,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/14/2020,,16.0,
23228,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/15/2020,,16.0,
23229,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/16/2020,,16.0,
23230,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/17/2020,,16.0,
23231,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/18/2020,,16.0,
23232,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/19/2020,25.0,16.0,
23233,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/20/2020,,16.0,
23234,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/21/2020,,16.0,
23235,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/22/2020,,16.0,
23236,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/23/2020,,16.0,
23237,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/24/2020,31.0,16.0,
23238,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/25/2020,54.0,16.0,
23239,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/26/2020,29.0,16.0,
23240,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/27/2020,,16.0,
23241,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/28/2020,,16.0,
23242,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/29/2020,,16.0,
23243,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,4/30/2020,,16.0,
23244,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/1/2020,56.0,16.0,
23245,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/2/2020,132.0,16.0,
23246,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/3/2020,62.0,16.0,
23247,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/4/2020,,16.0,
23248,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/5/2020,,16.0,
23249,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/6/2020,18.0,16.0,
23250,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/7/2020,102.0,16.0,
23251,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/8/2020,,16.0,
23252,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/9/2020,,16.0,
23253,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/10/2020,32.0,16.0,
23254,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/11/2020,,16.0,
23255,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/12/2020,,16.0,
23256,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/13/2020,164.0,16.0,
23257,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/14/2020,243.0,16.0,
23258,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/15/2020,,16.0,
23259,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/16/2020,,16.0,
23260,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/17/2020,,16.0,
23261,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/18/2020,,16.0,
23262,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/19/2020,,16.0,
23263,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/20/2020,152.0,16.0,
23264,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/21/2020,95.0,18.0,
23265,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/22/2020,,19.0,
23266,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/23/2020,,20.0,
23267,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/24/2020,180.0,21.0,
23268,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/25/2020,90.0,21.0,
23269,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/26/2020,69.0,21.0,
23270,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/27/2020,15.0,22.0,
23271,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/28/2020,169.0,22.0,
23272,Namibia,Africa,-22.96,18.49,21,2.7,0.37,4957.5,2533794,22,4,5/29/2020,42.0,23.0,
